EVGEN/SINGLE/e-/100MeV/3to50deg/e-_100MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/200MeV/3to50deg/e-_200MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/500MeV/3to50deg/e-_500MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/1GeV/3to50deg/e-_1GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/2GeV/3to50deg/e-_2GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/5GeV/3to50deg/e-_5GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/10GeV/3to50deg/e-_10GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/e-/20GeV/3to50deg/e-_20GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/100MeV/3to50deg/pi-_100MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/200MeV/3to50deg/pi-_200MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/500MeV/3to50deg/pi-_500MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/1GeV/3to50deg/pi-_1GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/2GeV/3to50deg/pi-_2GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/5GeV/3to50deg/pi-_5GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/10GeV/3to50deg/pi-_10GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi-/20GeV/3to50deg/pi-_20GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/100MeV/3to50deg/pi0_100MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/200MeV/3to50deg/pi0_200MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/500MeV/3to50deg/pi0_500MeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/1GeV/3to50deg/pi0_1GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/2GeV/3to50deg/pi0_2GeV_3to50deg.steer,1000000,0
EVGEN/SINGLE/pi0/5GeV/3to50deg/pi0_5GeV_3to50deg.steer,1000000,0
